county,fips,date,type,pct_diff
Siskiyou County,06093,2020-04-14,residential,7
Siskiyou County,06093,2020-04-15,retail,-21
Siskiyou County,06093,2020-04-15,grocery,3
Siskiyou County,06093,2020-04-15,parks,NA
Siskiyou County,06093,2020-04-15,transit,9
Siskiyou County,06093,2020-04-15,workplaces,-35
Siskiyou County,06093,2020-04-15,residential,9
Siskiyou County,06093,2020-04-16,retail,-26
Siskiyou County,06093,2020-04-16,grocery,9
Siskiyou County,06093,2020-04-16,parks,NA
Siskiyou County,06093,2020-04-16,transit,13
Siskiyou County,06093,2020-04-16,workplaces,-34
Siskiyou County,06093,2020-04-16,residential,9
Siskiyou County,06093,2020-04-17,retail,-29
Siskiyou County,06093,2020-04-17,grocery,5
Siskiyou County,06093,2020-04-17,parks,NA
Siskiyou County,06093,2020-04-17,transit,1
Siskiyou County,06093,2020-04-17,workplaces,-34
Siskiyou County,06093,2020-04-17,residential,9
Siskiyou County,06093,2020-04-18,retail,-28
Siskiyou County,06093,2020-04-18,grocery,7
Siskiyou County,06093,2020-04-18,parks,33
Siskiyou County,06093,2020-04-18,transit,0
Siskiyou County,06093,2020-04-18,workplaces,-20
Siskiyou County,06093,2020-04-18,residential,NA
Siskiyou County,06093,2020-04-19,retail,-27
Siskiyou County,06093,2020-04-19,grocery,NA
Siskiyou County,06093,2020-04-19,parks,53
Siskiyou County,06093,2020-04-19,transit,-5
Siskiyou County,06093,2020-04-19,workplaces,-23
Siskiyou County,06093,2020-04-19,residential,NA
Siskiyou County,06093,2020-04-20,retail,-27
Siskiyou County,06093,2020-04-20,grocery,8
Siskiyou County,06093,2020-04-20,parks,NA
Siskiyou County,06093,2020-04-20,transit,0
Siskiyou County,06093,2020-04-20,workplaces,-34
Siskiyou County,06093,2020-04-20,residential,7
Siskiyou County,06093,2020-04-21,retail,-25
Siskiyou County,06093,2020-04-21,grocery,5
Siskiyou County,06093,2020-04-21,parks,NA
Siskiyou County,06093,2020-04-21,transit,2
Siskiyou County,06093,2020-04-21,workplaces,-34
Siskiyou County,06093,2020-04-21,residential,7
Siskiyou County,06093,2020-04-22,retail,-31
Siskiyou County,06093,2020-04-22,grocery,1
Siskiyou County,06093,2020-04-22,parks,NA
Siskiyou County,06093,2020-04-22,transit,10
Siskiyou County,06093,2020-04-22,workplaces,-35
Siskiyou County,06093,2020-04-22,residential,10
Siskiyou County,06093,2020-04-23,retail,-29
Siskiyou County,06093,2020-04-23,grocery,8
Siskiyou County,06093,2020-04-23,parks,NA
Siskiyou County,06093,2020-04-23,transit,1
Siskiyou County,06093,2020-04-23,workplaces,-35
Siskiyou County,06093,2020-04-23,residential,9
Siskiyou County,06093,2020-04-24,retail,-31
Siskiyou County,06093,2020-04-24,grocery,4
Siskiyou County,06093,2020-04-24,parks,NA
Siskiyou County,06093,2020-04-24,transit,3
Siskiyou County,06093,2020-04-24,workplaces,-37
Siskiyou County,06093,2020-04-24,residential,8
Siskiyou County,06093,2020-04-25,retail,-29
Siskiyou County,06093,2020-04-25,grocery,5
Siskiyou County,06093,2020-04-25,parks,56
Siskiyou County,06093,2020-04-25,transit,0
Siskiyou County,06093,2020-04-25,workplaces,-22
Siskiyou County,06093,2020-04-25,residential,NA
Siskiyou County,06093,2020-04-26,retail,-22
Siskiyou County,06093,2020-04-26,grocery,NA
Siskiyou County,06093,2020-04-26,parks,91
Siskiyou County,06093,2020-04-26,transit,9
Siskiyou County,06093,2020-04-26,workplaces,-21
Siskiyou County,06093,2020-04-26,residential,NA
Siskiyou County,06093,2020-04-27,retail,-25
Siskiyou County,06093,2020-04-27,grocery,4
Siskiyou County,06093,2020-04-27,parks,NA
Siskiyou County,06093,2020-04-27,transit,11
Siskiyou County,06093,2020-04-27,workplaces,-33
Siskiyou County,06093,2020-04-27,residential,6
Siskiyou County,06093,2020-04-28,retail,-16
Siskiyou County,06093,2020-04-28,grocery,15
Siskiyou County,06093,2020-04-28,parks,NA
Siskiyou County,06093,2020-04-28,transit,5
Siskiyou County,06093,2020-04-28,workplaces,-33
Siskiyou County,06093,2020-04-28,residential,-2
Siskiyou County,06093,2020-04-29,retail,-25
Siskiyou County,06093,2020-04-29,grocery,7
Siskiyou County,06093,2020-04-29,parks,NA
Siskiyou County,06093,2020-04-29,transit,12
Siskiyou County,06093,2020-04-29,workplaces,-33
Siskiyou County,06093,2020-04-29,residential,6
Siskiyou County,06093,2020-04-30,retail,-22
Siskiyou County,06093,2020-04-30,grocery,18
Siskiyou County,06093,2020-04-30,parks,NA
Siskiyou County,06093,2020-04-30,transit,13
Siskiyou County,06093,2020-04-30,workplaces,-33
Siskiyou County,06093,2020-04-30,residential,7
Siskiyou County,06093,2020-05-01,retail,-18
Siskiyou County,06093,2020-05-01,grocery,15
Siskiyou County,06093,2020-05-01,parks,NA
Siskiyou County,06093,2020-05-01,transit,12
Siskiyou County,06093,2020-05-01,workplaces,-31
Siskiyou County,06093,2020-05-01,residential,6
Siskiyou County,06093,2020-05-02,retail,-22
Siskiyou County,06093,2020-05-02,grocery,11
Siskiyou County,06093,2020-05-02,parks,19
Siskiyou County,06093,2020-05-02,transit,10
Siskiyou County,06093,2020-05-02,workplaces,-23
Siskiyou County,06093,2020-05-02,residential,NA
Siskiyou County,06093,2020-05-03,retail,-15
Siskiyou County,06093,2020-05-03,grocery,13
Siskiyou County,06093,2020-05-03,parks,66
Siskiyou County,06093,2020-05-03,transit,15
Siskiyou County,06093,2020-05-03,workplaces,-20
Siskiyou County,06093,2020-05-03,residential,NA
Siskiyou County,06093,2020-05-04,retail,-14
Siskiyou County,06093,2020-05-04,grocery,20
Siskiyou County,06093,2020-05-04,parks,NA
Siskiyou County,06093,2020-05-04,transit,14
Siskiyou County,06093,2020-05-04,workplaces,-29
Siskiyou County,06093,2020-05-04,residential,4
Siskiyou County,06093,2020-05-05,retail,-12
Siskiyou County,06093,2020-05-05,grocery,25
Siskiyou County,06093,2020-05-05,parks,NA
Siskiyou County,06093,2020-05-05,transit,8
Siskiyou County,06093,2020-05-05,workplaces,-30
Siskiyou County,06093,2020-05-05,residential,5
Siskiyou County,06093,2020-05-06,retail,-18
Siskiyou County,06093,2020-05-06,grocery,18
Siskiyou County,06093,2020-05-06,parks,NA
Siskiyou County,06093,2020-05-06,transit,17
Siskiyou County,06093,2020-05-06,workplaces,-29
Siskiyou County,06093,2020-05-06,residential,6
Siskiyou County,06093,2020-05-07,retail,-19
Siskiyou County,06093,2020-05-07,grocery,24
Siskiyou County,06093,2020-05-07,parks,NA
Siskiyou County,06093,2020-05-07,transit,12
Siskiyou County,06093,2020-05-07,workplaces,-30
Siskiyou County,06093,2020-05-07,residential,6
Siskiyou County,06093,2020-05-08,retail,-19
Siskiyou County,06093,2020-05-08,grocery,23
Siskiyou County,06093,2020-05-08,parks,NA
Siskiyou County,06093,2020-05-08,transit,22
Siskiyou County,06093,2020-05-08,workplaces,-33
Siskiyou County,06093,2020-05-08,residential,5
Siskiyou County,06093,2020-05-09,retail,-8
Siskiyou County,06093,2020-05-09,grocery,NA
Siskiyou County,06093,2020-05-09,parks,112
Siskiyou County,06093,2020-05-09,transit,19
Siskiyou County,06093,2020-05-09,workplaces,-19
Siskiyou County,06093,2020-05-09,residential,NA
Siskiyou County,06093,2020-05-10,retail,-14
Siskiyou County,06093,2020-05-10,grocery,NA
Siskiyou County,06093,2020-05-10,parks,NA
Siskiyou County,06093,2020-05-10,transit,18
Siskiyou County,06093,2020-05-10,workplaces,-18
Siskiyou County,06093,2020-05-10,residential,NA
Siskiyou County,06093,2020-05-11,retail,-19
Siskiyou County,06093,2020-05-11,grocery,10
Siskiyou County,06093,2020-05-11,parks,NA
Siskiyou County,06093,2020-05-11,transit,23
Siskiyou County,06093,2020-05-11,workplaces,-29
Siskiyou County,06093,2020-05-11,residential,5
Siskiyou County,06093,2020-05-12,retail,-19
Siskiyou County,06093,2020-05-12,grocery,9
Siskiyou County,06093,2020-05-12,parks,NA
Siskiyou County,06093,2020-05-12,transit,12
Siskiyou County,06093,2020-05-12,workplaces,-28
Siskiyou County,06093,2020-05-12,residential,6
Siskiyou County,06093,2020-05-13,retail,-21
Siskiyou County,06093,2020-05-13,grocery,10
Siskiyou County,06093,2020-05-13,parks,NA
Siskiyou County,06093,2020-05-13,transit,15
Siskiyou County,06093,2020-05-13,workplaces,-29
Siskiyou County,06093,2020-05-13,residential,7
Siskiyou County,06093,2020-05-14,retail,-19
Siskiyou County,06093,2020-05-14,grocery,13
Siskiyou County,06093,2020-05-14,parks,NA
Siskiyou County,06093,2020-05-14,transit,14
Siskiyou County,06093,2020-05-14,workplaces,-29
Siskiyou County,06093,2020-05-14,residential,7
Siskiyou County,06093,2020-05-15,retail,-20
Siskiyou County,06093,2020-05-15,grocery,7
Siskiyou County,06093,2020-05-15,parks,NA
Siskiyou County,06093,2020-05-15,transit,23
Siskiyou County,06093,2020-05-15,workplaces,-31
Siskiyou County,06093,2020-05-15,residential,5
Siskiyou County,06093,2020-05-16,retail,-19
Siskiyou County,06093,2020-05-16,grocery,8
Siskiyou County,06093,2020-05-16,parks,31
Siskiyou County,06093,2020-05-16,transit,18
Siskiyou County,06093,2020-05-16,workplaces,-11
Siskiyou County,06093,2020-05-16,residential,NA
Siskiyou County,06093,2020-05-17,retail,-16
Siskiyou County,06093,2020-05-17,grocery,8
Siskiyou County,06093,2020-05-17,parks,17
Siskiyou County,06093,2020-05-17,transit,23
Siskiyou County,06093,2020-05-17,workplaces,-16
Siskiyou County,06093,2020-05-17,residential,NA
Siskiyou County,06093,2020-05-18,retail,-15
Siskiyou County,06093,2020-05-18,grocery,7
Siskiyou County,06093,2020-05-18,parks,27
Siskiyou County,06093,2020-05-18,transit,24
Siskiyou County,06093,2020-05-18,workplaces,-28
Siskiyou County,06093,2020-05-18,residential,6
Siskiyou County,06093,2020-05-19,retail,-13
Siskiyou County,06093,2020-05-19,grocery,14
Siskiyou County,06093,2020-05-19,parks,NA
Siskiyou County,06093,2020-05-19,transit,6
Siskiyou County,06093,2020-05-19,workplaces,-25
Siskiyou County,06093,2020-05-19,residential,5
Siskiyou County,06093,2020-05-20,retail,-8
Siskiyou County,06093,2020-05-20,grocery,15
Siskiyou County,06093,2020-05-20,parks,NA
Siskiyou County,06093,2020-05-20,transit,16
Siskiyou County,06093,2020-05-20,workplaces,-24
Siskiyou County,06093,2020-05-20,residential,5
Siskiyou County,06093,2020-05-21,retail,-8
Siskiyou County,06093,2020-05-21,grocery,22
Siskiyou County,06093,2020-05-21,parks,NA
Siskiyou County,06093,2020-05-21,transit,33
Siskiyou County,06093,2020-05-21,workplaces,-29
Siskiyou County,06093,2020-05-21,residential,5
Siskiyou County,06093,2020-05-22,retail,-7
Siskiyou County,06093,2020-05-22,grocery,21
Siskiyou County,06093,2020-05-22,parks,NA
Siskiyou County,06093,2020-05-22,transit,44
Siskiyou County,06093,2020-05-22,workplaces,-29
Siskiyou County,06093,2020-05-22,residential,4
Siskiyou County,06093,2020-05-23,retail,5
Siskiyou County,06093,2020-05-23,grocery,32
Siskiyou County,06093,2020-05-23,parks,NA
Siskiyou County,06093,2020-05-23,transit,31
Siskiyou County,06093,2020-05-23,workplaces,-9
Siskiyou County,06093,2020-05-23,residential,NA
Siskiyou County,06093,2020-05-24,retail,12
Siskiyou County,06093,2020-05-24,grocery,39
Siskiyou County,06093,2020-05-24,parks,NA
Siskiyou County,06093,2020-05-24,transit,41
Siskiyou County,06093,2020-05-24,workplaces,-12
Siskiyou County,06093,2020-05-24,residential,NA
Siskiyou County,06093,2020-05-25,retail,-1
Siskiyou County,06093,2020-05-25,grocery,16
Siskiyou County,06093,2020-05-25,parks,NA
Siskiyou County,06093,2020-05-25,transit,49
Siskiyou County,06093,2020-05-25,workplaces,-60
Siskiyou County,06093,2020-05-25,residential,NA
Siskiyou County,06093,2020-05-26,retail,-2
Siskiyou County,06093,2020-05-26,grocery,26
Siskiyou County,06093,2020-05-26,parks,NA
Siskiyou County,06093,2020-05-26,transit,9
Siskiyou County,06093,2020-05-26,workplaces,-22
Siskiyou County,06093,2020-05-26,residential,3
Siskiyou County,06093,2020-05-27,retail,-6
Siskiyou County,06093,2020-05-27,grocery,22
Siskiyou County,06093,2020-05-27,parks,NA
Siskiyou County,06093,2020-05-27,transit,34
Siskiyou County,06093,2020-05-27,workplaces,-22
Siskiyou County,06093,2020-05-27,residential,4
Siskiyou County,06093,2020-05-28,retail,-2
Siskiyou County,06093,2020-05-28,grocery,26
Siskiyou County,06093,2020-05-28,parks,NA
Siskiyou County,06093,2020-05-28,transit,43
Siskiyou County,06093,2020-05-28,workplaces,-25
Siskiyou County,06093,2020-05-28,residential,4
Siskiyou County,06093,2020-05-29,retail,-8
Siskiyou County,06093,2020-05-29,grocery,16
Siskiyou County,06093,2020-05-29,parks,NA
Siskiyou County,06093,2020-05-29,transit,30
Siskiyou County,06093,2020-05-29,workplaces,-22
Siskiyou County,06093,2020-05-29,residential,4
Siskiyou County,06093,2020-05-30,retail,-13
Siskiyou County,06093,2020-05-30,grocery,12
Siskiyou County,06093,2020-05-30,parks,22
Siskiyou County,06093,2020-05-30,transit,12
Siskiyou County,06093,2020-05-30,workplaces,-5
Siskiyou County,06093,2020-05-30,residential,NA
Siskiyou County,06093,2020-05-31,retail,4
Siskiyou County,06093,2020-05-31,grocery,22
Siskiyou County,06093,2020-05-31,parks,NA
Siskiyou County,06093,2020-05-31,transit,41
Siskiyou County,06093,2020-05-31,workplaces,-6
Siskiyou County,06093,2020-05-31,residential,NA
Siskiyou County,06093,2020-06-01,retail,4
Siskiyou County,06093,2020-06-01,grocery,23
Siskiyou County,06093,2020-06-01,parks,NA
Siskiyou County,06093,2020-06-01,transit,33
Siskiyou County,06093,2020-06-01,workplaces,-21
Siskiyou County,06093,2020-06-01,residential,1
Siskiyou County,06093,2020-06-02,retail,4
Siskiyou County,06093,2020-06-02,grocery,33
Siskiyou County,06093,2020-06-02,parks,NA
Siskiyou County,06093,2020-06-02,transit,19
Siskiyou County,06093,2020-06-02,workplaces,-19
Siskiyou County,06093,2020-06-02,residential,1
Siskiyou County,06093,2020-06-03,retail,4
Siskiyou County,06093,2020-06-03,grocery,35
Siskiyou County,06093,2020-06-03,parks,NA
Siskiyou County,06093,2020-06-03,transit,39
Siskiyou County,06093,2020-06-03,workplaces,-21
Siskiyou County,06093,2020-06-03,residential,2
Siskiyou County,06093,2020-06-04,retail,3
Siskiyou County,06093,2020-06-04,grocery,33
Siskiyou County,06093,2020-06-04,parks,NA
Siskiyou County,06093,2020-06-04,transit,36
Siskiyou County,06093,2020-06-04,workplaces,-20
Siskiyou County,06093,2020-06-04,residential,2
Siskiyou County,06093,2020-06-05,retail,-2
Siskiyou County,06093,2020-06-05,grocery,23
Siskiyou County,06093,2020-06-05,parks,NA
Siskiyou County,06093,2020-06-05,transit,40
Siskiyou County,06093,2020-06-05,workplaces,-21
Siskiyou County,06093,2020-06-05,residential,2
Siskiyou County,06093,2020-06-06,retail,6
Siskiyou County,06093,2020-06-06,grocery,28
Siskiyou County,06093,2020-06-06,parks,108
Siskiyou County,06093,2020-06-06,transit,26
Siskiyou County,06093,2020-06-06,workplaces,-2
Siskiyou County,06093,2020-06-06,residential,NA
Siskiyou County,06093,2020-06-07,retail,3
Siskiyou County,06093,2020-06-07,grocery,23
Siskiyou County,06093,2020-06-07,parks,76
Siskiyou County,06093,2020-06-07,transit,34
Siskiyou County,06093,2020-06-07,workplaces,-11
Siskiyou County,06093,2020-06-07,residential,NA
Siskiyou County,06093,2020-06-08,retail,6
Siskiyou County,06093,2020-06-08,grocery,21
Siskiyou County,06093,2020-06-08,parks,NA
Siskiyou County,06093,2020-06-08,transit,35
Siskiyou County,06093,2020-06-08,workplaces,-21
Siskiyou County,06093,2020-06-08,residential,1
Siskiyou County,06093,2020-06-09,retail,3
Siskiyou County,06093,2020-06-09,grocery,29
Siskiyou County,06093,2020-06-09,parks,NA
Siskiyou County,06093,2020-06-09,transit,36
Siskiyou County,06093,2020-06-09,workplaces,-19
Siskiyou County,06093,2020-06-09,residential,1
Siskiyou County,06093,2020-06-10,retail,3
Siskiyou County,06093,2020-06-10,grocery,22
Siskiyou County,06093,2020-06-10,parks,NA
Siskiyou County,06093,2020-06-10,transit,39
Siskiyou County,06093,2020-06-10,workplaces,-21
Siskiyou County,06093,2020-06-10,residential,2
Siskiyou County,06093,2020-06-11,retail,4
Siskiyou County,06093,2020-06-11,grocery,30
Siskiyou County,06093,2020-06-11,parks,NA
Siskiyou County,06093,2020-06-11,transit,45
Siskiyou County,06093,2020-06-11,workplaces,-21
Siskiyou County,06093,2020-06-11,residential,2
Siskiyou County,06093,2020-06-12,retail,-1
Siskiyou County,06093,2020-06-12,grocery,27
Siskiyou County,06093,2020-06-12,parks,NA
Siskiyou County,06093,2020-06-12,transit,49
Siskiyou County,06093,2020-06-12,workplaces,-23
Siskiyou County,06093,2020-06-12,residential,3
Siskiyou County,06093,2020-06-13,retail,5
Siskiyou County,06093,2020-06-13,grocery,31
Siskiyou County,06093,2020-06-13,parks,104
Siskiyou County,06093,2020-06-13,transit,40
Siskiyou County,06093,2020-06-13,workplaces,-2
Siskiyou County,06093,2020-06-13,residential,NA
Siskiyou County,06093,2020-06-14,retail,15
Siskiyou County,06093,2020-06-14,grocery,31
Siskiyou County,06093,2020-06-14,parks,NA
Siskiyou County,06093,2020-06-14,transit,58
Siskiyou County,06093,2020-06-14,workplaces,2
Siskiyou County,06093,2020-06-14,residential,NA
Siskiyou County,06093,2020-06-15,retail,12
Siskiyou County,06093,2020-06-15,grocery,25
Siskiyou County,06093,2020-06-15,parks,NA
Siskiyou County,06093,2020-06-15,transit,39
Siskiyou County,06093,2020-06-15,workplaces,-20
Siskiyou County,06093,2020-06-15,residential,2
Siskiyou County,06093,2020-06-16,retail,11
Siskiyou County,06093,2020-06-16,grocery,34
Siskiyou County,06093,2020-06-16,parks,NA
Siskiyou County,06093,2020-06-16,transit,39
Siskiyou County,06093,2020-06-16,workplaces,-19
Siskiyou County,06093,2020-06-16,residential,2
Siskiyou County,06093,2020-06-17,retail,9
Siskiyou County,06093,2020-06-17,grocery,28
Siskiyou County,06093,2020-06-17,parks,NA
Siskiyou County,06093,2020-06-17,transit,39
Siskiyou County,06093,2020-06-17,workplaces,-21
Siskiyou County,06093,2020-06-17,residential,1
Siskiyou County,06093,2020-06-18,retail,10
Siskiyou County,06093,2020-06-18,grocery,32
Siskiyou County,06093,2020-06-18,parks,NA
Siskiyou County,06093,2020-06-18,transit,49
Siskiyou County,06093,2020-06-18,workplaces,-24
Siskiyou County,06093,2020-06-18,residential,1
Siskiyou County,06093,2020-06-19,retail,6
Siskiyou County,06093,2020-06-19,grocery,29
Siskiyou County,06093,2020-06-19,parks,NA
Siskiyou County,06093,2020-06-19,transit,59
Siskiyou County,06093,2020-06-19,workplaces,-25
Siskiyou County,06093,2020-06-19,residential,1
Siskiyou County,06093,2020-06-20,retail,21
Siskiyou County,06093,2020-06-20,grocery,50
Siskiyou County,06093,2020-06-20,parks,NA
Siskiyou County,06093,2020-06-20,transit,62
Siskiyou County,06093,2020-06-20,workplaces,0
Siskiyou County,06093,2020-06-20,residential,NA
Siskiyou County,06093,2020-06-21,retail,24
Siskiyou County,06093,2020-06-21,grocery,54
Siskiyou County,06093,2020-06-21,parks,NA
Siskiyou County,06093,2020-06-21,transit,70
Siskiyou County,06093,2020-06-21,workplaces,-4
Siskiyou County,06093,2020-06-21,residential,NA
Siskiyou County,06093,2020-06-22,retail,18
Siskiyou County,06093,2020-06-22,grocery,26
Siskiyou County,06093,2020-06-22,parks,NA
Siskiyou County,06093,2020-06-22,transit,58
Siskiyou County,06093,2020-06-22,workplaces,-24
Siskiyou County,06093,2020-06-22,residential,0
Siskiyou County,06093,2020-06-23,retail,11
Siskiyou County,06093,2020-06-23,grocery,35
Siskiyou County,06093,2020-06-23,parks,NA
Siskiyou County,06093,2020-06-23,transit,39
Siskiyou County,06093,2020-06-23,workplaces,-23
Siskiyou County,06093,2020-06-23,residential,1
Siskiyou County,06093,2020-06-24,retail,13
Siskiyou County,06093,2020-06-24,grocery,32
Siskiyou County,06093,2020-06-24,parks,NA
Siskiyou County,06093,2020-06-24,transit,49
Siskiyou County,06093,2020-06-24,workplaces,-23
Siskiyou County,06093,2020-06-24,residential,1
Siskiyou County,06093,2020-06-25,retail,18
Siskiyou County,06093,2020-06-25,grocery,34
Siskiyou County,06093,2020-06-25,parks,NA
Siskiyou County,06093,2020-06-25,transit,62
Siskiyou County,06093,2020-06-25,workplaces,-22
Siskiyou County,06093,2020-06-25,residential,1
Siskiyou County,06093,2020-06-26,retail,12
Siskiyou County,06093,2020-06-26,grocery,34
Siskiyou County,06093,2020-06-26,parks,NA
Siskiyou County,06093,2020-06-26,transit,48
Siskiyou County,06093,2020-06-26,workplaces,-24
Siskiyou County,06093,2020-06-26,residential,0
Siskiyou County,06093,2020-06-27,retail,21
Siskiyou County,06093,2020-06-27,grocery,41
Siskiyou County,06093,2020-06-27,parks,NA
Siskiyou County,06093,2020-06-27,transit,63
Siskiyou County,06093,2020-06-27,workplaces,-1
Siskiyou County,06093,2020-06-27,residential,NA
Siskiyou County,06093,2020-06-28,retail,28
Siskiyou County,06093,2020-06-28,grocery,34
Siskiyou County,06093,2020-06-28,parks,NA
Siskiyou County,06093,2020-06-28,transit,80
Siskiyou County,06093,2020-06-28,workplaces,0
Siskiyou County,06093,2020-06-28,residential,NA
Siskiyou County,06093,2020-06-29,retail,23
Siskiyou County,06093,2020-06-29,grocery,26
Siskiyou County,06093,2020-06-29,parks,NA
Siskiyou County,06093,2020-06-29,transit,53
Siskiyou County,06093,2020-06-29,workplaces,-20
Siskiyou County,06093,2020-06-29,residential,-1
Siskiyou County,06093,2020-06-30,retail,21
Siskiyou County,06093,2020-06-30,grocery,39
Siskiyou County,06093,2020-06-30,parks,NA
Siskiyou County,06093,2020-06-30,transit,39
Siskiyou County,06093,2020-06-30,workplaces,-20
Siskiyou County,06093,2020-06-30,residential,0
Siskiyou County,06093,2020-07-01,retail,25
Siskiyou County,06093,2020-07-01,grocery,40
Siskiyou County,06093,2020-07-01,parks,NA
Siskiyou County,06093,2020-07-01,transit,58
Siskiyou County,06093,2020-07-01,workplaces,-21
Siskiyou County,06093,2020-07-01,residential,1
Siskiyou County,06093,2020-07-02,retail,42
Siskiyou County,06093,2020-07-02,grocery,50
Siskiyou County,06093,2020-07-02,parks,NA
Siskiyou County,06093,2020-07-02,transit,81
Siskiyou County,06093,2020-07-02,workplaces,-24
Siskiyou County,06093,2020-07-02,residential,0
Siskiyou County,06093,2020-07-03,retail,33
Siskiyou County,06093,2020-07-03,grocery,53
Siskiyou County,06093,2020-07-03,parks,NA
Siskiyou County,06093,2020-07-03,transit,69
Siskiyou County,06093,2020-07-03,workplaces,-40
Siskiyou County,06093,2020-07-03,residential,3
Siskiyou County,06093,2020-07-04,retail,12
Siskiyou County,06093,2020-07-04,grocery,53
Siskiyou County,06093,2020-07-04,parks,NA
Siskiyou County,06093,2020-07-04,transit,18
Siskiyou County,06093,2020-07-04,workplaces,-5
Siskiyou County,06093,2020-07-04,residential,NA
Siskiyou County,06093,2020-07-05,retail,46
Siskiyou County,06093,2020-07-05,grocery,45
Siskiyou County,06093,2020-07-05,parks,NA
Siskiyou County,06093,2020-07-05,transit,86
Siskiyou County,06093,2020-07-05,workplaces,-4
Siskiyou County,06093,2020-07-05,residential,NA
Siskiyou County,06093,2020-07-06,retail,32
Siskiyou County,06093,2020-07-06,grocery,33
Siskiyou County,06093,2020-07-06,parks,NA
Siskiyou County,06093,2020-07-06,transit,74
Siskiyou County,06093,2020-07-06,workplaces,-24
Siskiyou County,06093,2020-07-06,residential,1
Siskiyou County,06093,2020-07-07,retail,22
Siskiyou County,06093,2020-07-07,grocery,36
Siskiyou County,06093,2020-07-07,parks,NA
Siskiyou County,06093,2020-07-07,transit,37
Siskiyou County,06093,2020-07-07,workplaces,-24
Siskiyou County,06093,2020-07-07,residential,1
Siskiyou County,06093,2020-07-08,retail,16
Siskiyou County,06093,2020-07-08,grocery,25
Siskiyou County,06093,2020-07-08,parks,NA
Siskiyou County,06093,2020-07-08,transit,45
Siskiyou County,06093,2020-07-08,workplaces,-24
Siskiyou County,06093,2020-07-08,residential,1
Siskiyou County,06093,2020-07-09,retail,13
Siskiyou County,06093,2020-07-09,grocery,33
Siskiyou County,06093,2020-07-09,parks,NA
Siskiyou County,06093,2020-07-09,transit,51
Siskiyou County,06093,2020-07-09,workplaces,-23
Siskiyou County,06093,2020-07-09,residential,1
Siskiyou County,06093,2020-07-10,retail,17
Siskiyou County,06093,2020-07-10,grocery,23
Siskiyou County,06093,2020-07-10,parks,NA
Siskiyou County,06093,2020-07-10,transit,58
Siskiyou County,06093,2020-07-10,workplaces,-22
Siskiyou County,06093,2020-07-10,residential,0
Siskiyou County,06093,2020-07-11,retail,24
Siskiyou County,06093,2020-07-11,grocery,38
Siskiyou County,06093,2020-07-11,parks,NA
Siskiyou County,06093,2020-07-11,transit,49
Siskiyou County,06093,2020-07-11,workplaces,3
Siskiyou County,06093,2020-07-11,residential,NA
Siskiyou County,06093,2020-07-12,retail,30
Siskiyou County,06093,2020-07-12,grocery,41
Siskiyou County,06093,2020-07-12,parks,NA
Siskiyou County,06093,2020-07-12,transit,60
Siskiyou County,06093,2020-07-12,workplaces,0
Siskiyou County,06093,2020-07-12,residential,NA
Siskiyou County,06093,2020-07-13,retail,22
Siskiyou County,06093,2020-07-13,grocery,32
Siskiyou County,06093,2020-07-13,parks,NA
Siskiyou County,06093,2020-07-13,transit,56
Siskiyou County,06093,2020-07-13,workplaces,-23
Siskiyou County,06093,2020-07-13,residential,1
Siskiyou County,06093,2020-07-14,retail,11
Siskiyou County,06093,2020-07-14,grocery,35
Siskiyou County,06093,2020-07-14,parks,NA
Siskiyou County,06093,2020-07-14,transit,33
Siskiyou County,06093,2020-07-14,workplaces,-22
Siskiyou County,06093,2020-07-14,residential,0
Siskiyou County,06093,2020-07-15,retail,8
Siskiyou County,06093,2020-07-15,grocery,32
Siskiyou County,06093,2020-07-15,parks,NA
Siskiyou County,06093,2020-07-15,transit,45
Siskiyou County,06093,2020-07-15,workplaces,-23
Siskiyou County,06093,2020-07-15,residential,1
Siskiyou County,06093,2020-07-16,retail,8
Siskiyou County,06093,2020-07-16,grocery,36
Siskiyou County,06093,2020-07-16,parks,NA
Siskiyou County,06093,2020-07-16,transit,42
Siskiyou County,06093,2020-07-16,workplaces,-25
Siskiyou County,06093,2020-07-16,residential,2
Siskiyou County,06093,2020-07-17,retail,7
Siskiyou County,06093,2020-07-17,grocery,35
Siskiyou County,06093,2020-07-17,parks,NA
Siskiyou County,06093,2020-07-17,transit,53
Siskiyou County,06093,2020-07-17,workplaces,-22
Siskiyou County,06093,2020-07-17,residential,2
Siskiyou County,06093,2020-07-18,retail,21
Siskiyou County,06093,2020-07-18,grocery,45
Siskiyou County,06093,2020-07-18,parks,NA
Siskiyou County,06093,2020-07-18,transit,58
Siskiyou County,06093,2020-07-18,workplaces,3
Siskiyou County,06093,2020-07-18,residential,NA
Siskiyou County,06093,2020-07-19,retail,28
Siskiyou County,06093,2020-07-19,grocery,48
Siskiyou County,06093,2020-07-19,parks,NA
Siskiyou County,06093,2020-07-19,transit,76
Siskiyou County,06093,2020-07-19,workplaces,-2
Siskiyou County,06093,2020-07-19,residential,NA
Siskiyou County,06093,2020-07-20,retail,19
Siskiyou County,06093,2020-07-20,grocery,31
Siskiyou County,06093,2020-07-20,parks,NA
Siskiyou County,06093,2020-07-20,transit,45
Siskiyou County,06093,2020-07-20,workplaces,-22
Siskiyou County,06093,2020-07-20,residential,0
Siskiyou County,06093,2020-07-21,retail,10
