date,county,state,fips,cases,deaths,population,retail,grocery,parks,transit,workplaces,residential
2020-05-14,Madera,California,06039,69,2,155013,-41,2,-3,7,-34,10
2020-05-14,Marin,California,06041,278,14,260295,-58,-23,-32,-57,-56,24
2020-05-14,Mariposa,California,06043,15,0,17540,NA,-13,-42,NA,-38,NA
2020-05-14,Mendocino,California,06045,13,0,87422,-37,-2,-18,-28,-32,12
2020-05-14,Merced,California,06047,189,4,269075,-24,-5,23,-19,-34,11
2020-05-14,Mono,California,06051,33,1,14174,-77,NA,NA,NA,-55,NA
2020-05-14,Monterey,California,06053,309,6,433212,-44,-1,-5,-10,-38,12
2020-05-14,Napa,California,06055,84,3,140530,-44,-14,17,-14,-43,17
2020-05-14,Nevada,California,06057,41,1,99092,-47,0,-2,-52,-36,13
2020-05-14,Orange,California,06059,4025,80,3164182,-48,-10,-11,-47,-48,22
2020-05-14,Placer,California,06061,172,9,380077,-44,-4,24,-13,-47,17
2020-05-14,Plumas,California,06063,4,0,18699,NA,NA,NA,NA,-20,NA
2020-05-14,Riverside,California,06065,5440,246,2383286,-42,-5,-36,-34,-42,16
2020-05-14,Sacramento,California,06067,1193,54,1510023,-40,-5,10,-49,-47,17
2020-05-14,San Benito,California,06069,59,2,59416,-28,-7,NA,NA,-34,15
2020-05-14,San Bernardino,California,06071,3198,139,2135413,-37,-1,-10,-26,-38,15
2020-05-14,San Diego,California,06073,5454,223,3302833,-48,-12,-28,-55,-49,21
2020-05-14,San Francisco,California,06075,2007,35,870044,-72,-34,-48,-73,-74,34
2020-05-14,San Joaquin,California,06077,644,31,732212,-32,1,-1,-21,-37,13
2020-05-14,San Luis Obispo,California,06079,237,1,281455,-47,-7,0,-40,-42,16
2020-05-14,San Mateo,California,06081,1550,66,765935,-55,-17,-54,-78,-64,30
2020-05-14,Santa Barbara,California,06083,1382,11,443738,-45,-10,-7,-40,-43,15
2020-05-14,Santa Clara,California,06085,2391,136,1922200,-59,-17,14,-68,-67,30
2020-05-14,Santa Cruz,California,06087,149,3,273765,-51,-15,-2,-60,-48,19
2020-05-14,Shasta,California,06089,33,4,179085,-31,7,7,-21,-30,11
2020-05-14,Siskiyou,California,06093,5,0,43540,-19,13,NA,14,-29,7
2020-05-14,Solano,California,06095,413,14,438530,-41,-9,-13,-36,-40,17
2020-05-14,Sonoma,California,06097,351,4,501317,-48,-12,-27,-39,-41,18
2020-05-14,Stanislaus,California,06099,537,23,539301,-31,0,10,-12,-34,12
2020-05-14,Sutter,California,06101,37,2,95872,-12,0,NA,-26,-36,10
2020-05-14,Tehama,California,06103,1,1,63373,-29,10,NA,-10,-30,9
2020-05-14,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,-26,NA
2020-05-14,Tulare,California,06107,1295,54,460477,-34,6,-9,-9,-36,10
2020-05-14,Tuolumne,California,06109,2,0,53932,-23,16,-53,NA,-28,10
2020-05-14,Ventura,California,06111,742,24,848112,-45,-11,-13,-30,-43,18
2020-05-14,Yolo,California,06113,182,22,214977,-46,-12,15,-35,-49,19
2020-05-14,Yuba,California,06115,25,1,75493,-10,8,NA,-20,-35,11
2020-05-15,Alameda,California,06001,2321,84,1643700,-55,-14,14,-65,-56,25
2020-05-15,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-15,Amador,California,06005,8,0,37829,-20,9,NA,NA,-32,NA
2020-05-15,Butte,California,06007,22,0,227075,-32,4,-7,NA,-33,11
2020-05-15,Calaveras,California,06009,13,0,45235,-40,15,NA,NA,-28,NA
2020-05-15,Colusa,California,06011,3,0,21464,-37,NA,NA,-17,-27,NA
2020-05-15,Contra Costa,California,06013,1100,33,1133247,-48,-8,15,-55,-49,21
2020-05-15,Del Norte,California,06015,4,0,27424,-9,9,NA,NA,-25,NA
2020-05-15,El Dorado,California,06017,64,0,186661,-46,-12,27,-32,-45,15
2020-05-15,Fresno,California,06019,1156,16,978130,-39,1,-15,-29,-38,13
2020-05-15,Glenn,California,06021,9,0,27897,-23,11,NA,1,-34,NA
2020-05-15,Humboldt,California,06023,72,0,135768,-44,-8,20,-48,-33,13
2020-05-15,Imperial,California,06025,786,14,180216,-47,-16,-52,-50,-41,18
2020-05-15,Inyo,California,06027,20,1,18085,-44,NA,-23,NA,-37,NA
2020-05-15,Kern,California,06029,1438,25,883053,-33,-2,27,-13,-36,12
2020-05-15,Kings,California,06031,372,2,150075,-27,-1,11,-25,-31,11
2020-05-15,Lake,California,06033,8,0,64148,-22,6,16,-12,-32,11
2020-05-15,Los Angeles,California,06037,36259,1755,10098052,-46,-11,-14,-44,-45,21
2020-05-15,Madera,California,06039,70,2,155013,-41,7,2,15,-34,10
2020-05-15,Marin,California,06041,283,14,260295,-57,-19,-19,-43,-52,22
2020-05-15,Mariposa,California,06043,15,1,17540,NA,-21,-48,NA,-36,NA
2020-05-15,Mendocino,California,06045,13,0,87422,-37,-4,-12,NA,-30,11
2020-05-15,Merced,California,06047,200,6,269075,-28,-2,24,-20,-33,12
2020-05-15,Mono,California,06051,33,1,14174,-83,-53,NA,-69,-52,NA
2020-05-15,Monterey,California,06053,317,8,433212,-47,-3,-12,-15,-35,13
2020-05-15,Napa,California,06055,84,3,140530,-43,-14,44,-9,-41,16
2020-05-15,Nevada,California,06057,41,1,99092,-46,-5,29,-64,-34,12
2020-05-15,Orange,California,06059,4163,84,3164182,-48,-7,-6,-45,-46,22
2020-05-15,Placer,California,06061,174,9,380077,-44,-4,23,-18,-45,17
2020-05-15,Plumas,California,06063,4,0,18699,NA,NA,NA,NA,-18,NA
2020-05-15,Riverside,California,06065,5618,249,2383286,-42,-4,-31,-33,-40,16
2020-05-15,Sacramento,California,06067,1210,54,1510023,-41,-2,11,-47,-44,17
2020-05-15,San Benito,California,06069,60,2,59416,-30,-9,-20,NA,-34,16
2020-05-15,San Bernardino,California,06071,3311,150,2135413,-40,-3,-10,-27,-37,15
2020-05-15,San Diego,California,06073,5586,231,3302833,-48,-10,-26,-54,-47,21
2020-05-15,San Francisco,California,06075,2032,36,870044,-70,-30,-29,-71,-70,31
2020-05-15,San Joaquin,California,06077,659,31,732212,-34,2,6,-29,-34,14
2020-05-15,San Luis Obispo,California,06079,240,1,281455,-47,-3,8,-36,-40,16
2020-05-15,San Mateo,California,06081,1588,66,765935,-54,-14,-47,-77,-61,29
2020-05-15,Santa Barbara,California,06083,1396,11,443738,-45,-8,-4,-42,-40,14
2020-05-15,Santa Clara,California,06085,2403,136,1922200,-59,-16,7,-67,-65,30
2020-05-15,Santa Cruz,California,06087,149,2,273765,-49,-14,-9,-63,-44,18
2020-05-15,Shasta,California,06089,33,4,179085,-30,1,82,-13,-28,9
2020-05-15,Siskiyou,California,06093,5,0,43540,-20,7,NA,23,-31,5
2020-05-15,Solano,California,06095,415,16,438530,-41,-7,7,-28,-37,17
2020-05-15,Sonoma,California,06097,364,4,501317,-47,-9,-9,-37,-39,17
2020-05-15,Stanislaus,California,06099,544,24,539301,-34,1,32,-15,-33,12
2020-05-15,Sutter,California,06101,37,2,95872,-16,2,NA,1,-34,9
2020-05-15,Tehama,California,06103,2,1,63373,-32,14,17,-2,-29,9
2020-05-15,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,-28,NA
2020-05-15,Tulare,California,06107,1338,64,460477,-36,1,-1,-7,-35,10
2020-05-15,Tuolumne,California,06109,2,0,53932,-23,16,-60,NA,-30,11
2020-05-15,Ventura,California,06111,760,25,848112,-45,-10,-9,-31,-42,18
2020-05-15,Yolo,California,06113,182,22,214977,-45,-10,17,-34,-46,19
2020-05-15,Yuba,California,06115,25,1,75493,-11,11,91,-12,-34,11
2020-05-16,Alameda,California,06001,2372,85,1643700,-58,-15,18,-56,-31,14
2020-05-16,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-16,Amador,California,06005,8,0,37829,-19,12,NA,NA,-30,NA
2020-05-16,Butte,California,06007,22,0,227075,-32,5,-16,NA,-19,6
2020-05-16,Calaveras,California,06009,13,0,45235,-39,NA,44,NA,-22,NA
2020-05-16,Colusa,California,06011,3,0,21464,-32,NA,NA,-28,-12,NA
2020-05-16,Contra Costa,California,06013,1121,33,1133247,-48,-6,21,-41,-29,13
2020-05-16,Del Norte,California,06015,5,0,27424,-15,13,-13,NA,-12,NA
2020-05-16,El Dorado,California,06017,64,0,186661,-52,-13,12,-27,-34,9
2020-05-16,Fresno,California,06019,1192,16,978130,-40,5,-7,-21,-20,7
2020-05-16,Glenn,California,06021,9,0,27897,-17,17,NA,7,-17,NA
2020-05-16,Humboldt,California,06023,77,0,135768,-50,-15,-26,-63,-27,10
2020-05-16,Imperial,California,06025,786,14,180216,-49,-17,-60,-54,-23,15
2020-05-16,Inyo,California,06027,20,1,18085,-43,NA,-33,NA,-29,NA
2020-05-16,Kern,California,06029,1483,25,883053,-34,3,21,-11,-17,7
2020-05-16,Kings,California,06031,392,2,150075,-24,1,-20,-22,-15,6
2020-05-16,Lake,California,06033,8,0,64148,-18,9,2,NA,-25,8
2020-05-16,Los Angeles,California,06037,37303,1793,10098052,-48,-10,-22,-40,-30,14
2020-05-16,Madera,California,06039,71,2,155013,-35,11,72,4,-18,6
2020-05-16,Marin,California,06041,299,14,260295,-57,-17,-37,-32,-33,14
2020-05-16,Mariposa,California,06043,15,1,17540,NA,-33,-61,NA,-34,NA
2020-05-16,Mendocino,California,06045,13,0,87422,-40,-4,-35,-25,-21,9
2020-05-16,Merced,California,06047,200,6,269075,-26,0,27,-14,-14,6
2020-05-16,Mono,California,06051,33,1,14174,-87,NA,16,-63,-59,NA
2020-05-16,Monterey,California,06053,321,8,433212,-46,3,-16,-16,-18,7
2020-05-16,Napa,California,06055,91,3,140530,-46,-16,NA,-8,-36,10
2020-05-16,Nevada,California,06057,41,1,99092,-49,-7,6,-58,-26,7
2020-05-16,Orange,California,06059,4281,86,3164182,-50,-5,-8,-41,-31,14
2020-05-16,Placer,California,06061,174,9,380077,-46,-3,27,-34,-29,9
2020-05-16,Plumas,California,06063,4,0,18699,NA,NA,NA,NA,-7,NA
2020-05-16,Riverside,California,06065,5618,255,2383286,-44,-3,-40,-33,-27,11
2020-05-16,Sacramento,California,06067,1221,55,1510023,-43,-1,6,-41,-26,9
2020-05-16,San Benito,California,06069,61,2,59416,-27,-4,-55,NA,-24,NA
2020-05-16,San Bernardino,California,06071,3463,155,2135413,-41,1,-10,-26,-22,10
2020-05-16,San Diego,California,06073,5725,235,3302833,-50,-10,-32,-53,-32,14
2020-05-16,San Francisco,California,06075,2065,36,870044,-72,-29,-25,-65,-42,17
2020-05-16,San Joaquin,California,06077,670,31,732212,-35,6,15,-27,-17,8
2020-05-16,San Luis Obispo,California,06079,243,1,281455,-44,0,5,-35,-28,10
2020-05-16,San Mateo,California,06081,1612,67,765935,-57,-14,-32,-76,-32,16
2020-05-16,Santa Barbara,California,06083,1412,11,443738,-45,-5,-5,-37,-26,9
2020-05-16,Santa Clara,California,06085,2418,137,1922200,-61,-19,14,-55,-33,15
2020-05-16,Santa Cruz,California,06087,149,3,273765,-49,-10,-5,-49,-28,11
2020-05-16,Shasta,California,06089,34,4,179085,-32,5,41,-10,-16,6
2020-05-16,Siskiyou,California,06093,5,0,43540,-19,8,31,18,-11,NA
2020-05-16,Solano,California,06095,415,16,438530,-44,-3,14,-21,-21,10
2020-05-16,Sonoma,California,06097,373,4,501317,-48,-9,-18,-33,-25,11
2020-05-16,Stanislaus,California,06099,559,24,539301,-37,3,31,-9,-16,7
2020-05-16,Sutter,California,06101,38,2,95872,-13,4,NA,NA,-20,6
2020-05-16,Tehama,California,06103,2,1,63373,-30,15,-18,-11,-10,5
2020-05-16,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,NA,NA
2020-05-16,Tulare,California,06107,1426,67,460477,-35,6,-10,-10,-16,5
2020-05-16,Tuolumne,California,06109,2,0,53932,-26,NA,-46,NA,-21,NA
2020-05-16,Ventura,California,06111,789,25,848112,-43,-7,-5,-29,-25,11
2020-05-16,Yolo,California,06113,183,22,214977,-46,-6,2,-21,-27,10
2020-05-16,Yuba,California,06115,25,1,75493,-5,16,127,NA,-18,6
2020-05-17,Alameda,California,06001,2413,85,1643700,-59,-22,-6,-60,-31,14
2020-05-17,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-17,Amador,California,06005,8,0,37829,-26,-5,NA,NA,-36,NA
2020-05-17,Butte,California,06007,22,0,227075,-32,1,-35,NA,-23,8
2020-05-17,Calaveras,California,06009,13,0,45235,-43,NA,-14,NA,-33,NA
2020-05-17,Colusa,California,06011,3,0,21464,-29,NA,NA,-22,-20,NA
2020-05-17,Contra Costa,California,06013,1146,33,1133247,-50,-12,3,-42,-28,12
2020-05-17,Del Norte,California,06015,8,0,27424,-8,NA,2,NA,-19,NA
2020-05-17,El Dorado,California,06017,65,0,186661,-56,-23,-48,-46,-38,11
2020-05-17,Fresno,California,06019,1192,16,978130,-39,0,7,-26,-19,6
2020-05-17,Glenn,California,06021,9,0,27897,-4,19,NA,6,-25,NA
2020-05-17,Humboldt,California,06023,77,0,135768,-48,-15,-3,-51,-22,8
2020-05-17,Imperial,California,06025,786,14,180216,-50,-20,-59,-50,-23,14
2020-05-17,Inyo,California,06027,20,1,18085,-50,NA,-23,NA,-34,NA
2020-05-17,Kern,California,06029,1525,25,883053,-33,0,41,-12,-18,6
2020-05-17,Kings,California,06031,399,2,150075,-21,-3,7,-19,-20,6
2020-05-17,Lake,California,06033,8,0,64148,-15,7,-12,NA,-22,NA
2020-05-17,Los Angeles,California,06037,37974,1821,10098052,-48,-15,-13,-44,-30,12
2020-05-17,Madera,California,06039,71,2,155013,-45,5,20,12,-22,6
2020-05-17,Marin,California,06041,317,14,260295,-59,-22,-53,-41,-32,13
2020-05-17,Mariposa,California,06043,15,1,17540,NA,NA,-49,NA,-39,NA
2020-05-17,Mendocino,California,06045,14,0,87422,-41,-7,-25,NA,-22,NA
2020-05-17,Merced,California,06047,201,6,269075,-23,-4,10,-17,-13,7
2020-05-17,Mono,California,06051,34,1,14174,-91,NA,-17,NA,-55,NA
2020-05-17,Monterey,California,06053,329,8,433212,-44,1,-26,-22,-27,9
2020-05-17,Napa,California,06055,91,3,140530,-49,-21,14,NA,-41,11
2020-05-17,Nevada,California,06057,41,1,99092,-57,-18,-52,-59,-32,NA
2020-05-17,Orange,California,06059,4396,88,3164182,-49,-11,3,-46,-32,12
2020-05-17,Placer,California,06061,175,9,380077,-50,-17,-32,-46,-32,10
2020-05-17,Plumas,California,06063,4,0,18699,NA,NA,NA,NA,-18,NA
2020-05-17,Riverside,California,06065,5633,259,2383286,-44,-7,-34,-34,-28,9
2020-05-17,Sacramento,California,06067,1236,55,1510023,-45,-11,-16,-52,-27,10
2020-05-17,San Benito,California,06069,61,2,59416,-28,-12,-48,NA,-22,NA
2020-05-17,San Bernardino,California,06071,3511,155,2135413,-41,-4,-6,-28,-22,9
2020-05-17,San Diego,California,06073,5899,235,3302833,-50,-16,-28,-55,-31,12
2020-05-17,San Francisco,California,06075,2097,36,870044,-71,-35,-25,-62,-38,17
2020-05-17,San Joaquin,California,06077,689,32,732212,-37,-2,-8,-28,-18,8
2020-05-17,San Luis Obispo,California,06079,243,1,281455,-44,-5,11,-42,-30,9
2020-05-17,San Mateo,California,06081,1652,68,765935,-57,-18,-46,-80,-31,15
2020-05-17,Santa Barbara,California,06083,1468,11,443738,-42,-6,1,-42,-30,9
2020-05-17,Santa Clara,California,06085,2453,137,1922200,-62,-27,-14,-63,-33,14
2020-05-17,Santa Cruz,California,06087,154,3,273765,-55,-20,-46,-60,-30,13
2020-05-17,Shasta,California,06089,34,4,179085,-26,3,-6,-7,-20,6
2020-05-17,Siskiyou,California,06093,6,0,43540,-16,8,17,23,-16,NA
2020-05-17,Solano,California,06095,415,16,438530,-45,-10,0,-18,-22,10
2020-05-17,Sonoma,California,06097,387,4,501317,-49,-12,-24,-39,-24,11
2020-05-17,Stanislaus,California,06099,571,24,539301,-36,-3,7,-9,-18,7
2020-05-17,Sutter,California,06101,40,2,95872,-9,-1,NA,NA,-21,7
2020-05-17,Tehama,California,06103,2,1,63373,-22,14,NA,-2,-16,NA
2020-05-17,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,NA,NA
2020-05-17,Tulare,California,06107,1430,67,460477,-33,4,5,-6,-14,5
2020-05-17,Tuolumne,California,06109,2,0,53932,-26,NA,-69,NA,-22,NA
2020-05-17,Ventura,California,06111,813,25,848112,-44,-11,2,-29,-25,10
2020-05-17,Yolo,California,06113,184,22,214977,-45,-10,6,-20,-24,11
2020-05-17,Yuba,California,06115,26,1,75493,-12,4,39,NA,-24,6
2020-05-18,Alameda,California,06001,2478,85,1643700,-52,-18,1,-68,-58,25
2020-05-18,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-18,Amador,California,06005,8,0,37829,-25,0,NA,NA,-35,NA
2020-05-18,Butte,California,06007,24,0,227075,-28,-4,-31,NA,-32,12
2020-05-18,Calaveras,California,06009,13,0,45235,-48,6,NA,NA,-32,NA
2020-05-18,Colusa,California,06011,3,0,21464,NA,NA,NA,-21,-26,NA
2020-05-18,Contra Costa,California,06013,1155,33,1133247,-45,-11,-2,-58,-49,20
2020-05-18,Del Norte,California,06015,8,0,27424,-2,27,1,NA,-20,NA
2020-05-18,El Dorado,California,06017,67,0,186661,-47,-14,-37,-38,-46,17
2020-05-18,Fresno,California,06019,1263,17,978130,-35,0,-34,-32,-37,13
2020-05-18,Glenn,California,06021,12,0,27897,-11,12,NA,13,-33,NA
2020-05-18,Humboldt,California,06023,81,0,135768,-46,-9,-16,-53,-33,13
2020-05-18,Imperial,California,06025,876,14,180216,-41,-17,-57,-44,-35,15
2020-05-18,Inyo,California,06027,20,1,18085,-39,NA,-31,NA,-31,NA
2020-05-18,Kern,California,06029,1562,26,883053,-26,-1,4,-14,-35,12
2020-05-18,Kings,California,06031,412,2,150075,-29,-4,-19,-22,-30,10
2020-05-18,Lake,California,06033,10,0,64148,-16,6,-1,-30,-28,11
2020-05-18,Los Angeles,California,06037,38451,1839,10098052,-45,-18,-33,-49,-44,19
2020-05-18,Madera,California,06039,78,2,155013,-35,4,-31,14,-28,12
2020-05-18,Marin,California,06041,329,14,260295,-55,-22,-27,-52,-53,22
2020-05-18,Mariposa,California,06043,15,1,17540,NA,-27,-67,NA,-39,NA
2020-05-18,Mendocino,California,06045,14,0,87422,-34,-2,-29,-32,-29,11
2020-05-18,Merced,California,06047,220,6,269075,-21,-8,9,-19,-32,11
2020-05-18,Mono,California,06051,34,1,14174,NA,NA,NA,NA,-48,NA
2020-05-18,Monterey,California,06053,342,8,433212,-43,-3,-16,-18,-34,12
2020-05-18,Napa,California,06055,93,3,140530,-45,-19,1,-27,-40,16
2020-05-18,Nevada,California,06057,41,1,99092,-49,-11,-28,-63,-36,14
2020-05-18,Orange,California,06059,4466,88,3164182,-48,-14,-31,-52,-46,20
2020-05-18,Placer,California,06061,175,9,380077,-42,-10,-21,-30,-46,17
2020-05-18,Plumas,California,06063,4,0,18699,NA,NA,NA,NA,-13,NA
2020-05-18,Riverside,California,06065,5952,263,2383286,-40,-9,-36,-35,-38,14
2020-05-18,Sacramento,California,06067,1244,56,1510023,-39,-8,1,-51,-44,17
2020-05-18,San Benito,California,06069,61,2,59416,-26,-13,NA,NA,-29,14
2020-05-18,San Bernardino,California,06071,3593,155,2135413,-37,-6,-24,-31,-34,14
2020-05-18,San Diego,California,06073,6009,242,3302833,-46,-15,-28,-55,-46,19
2020-05-18,San Francisco,California,06075,2135,36,870044,-68,-32,-31,-73,-72,31
2020-05-18,San Joaquin,California,06077,699,32,732212,-31,-2,-8,-32,-32,13
2020-05-18,San Luis Obispo,California,06079,246,1,281455,-43,-4,-4,-43,-39,14
2020-05-18,San Mateo,California,06081,1680,68,765935,-51,-18,-50,-77,-61,28
2020-05-18,Santa Barbara,California,06083,1489,11,443738,-42,-11,-16,-44,-38,13
2020-05-18,Santa Clara,California,06085,2453,137,1922200,-57,-20,6,-69,-66,29
2020-05-18,Santa Cruz,California,06087,163,3,273765,-46,-13,-9,-62,-43,18
2020-05-18,Shasta,California,06089,34,4,179085,-31,-1,-13,-22,-29,11
2020-05-18,Siskiyou,California,06093,6,0,43540,-15,7,27,24,-28,6
2020-05-18,Solano,California,06095,429,16,438530,-38,-10,-6,-32,-37,16
2020-05-18,Sonoma,California,06097,391,4,501317,-44,-12,-21,-45,-38,17
2020-05-18,Stanislaus,California,06099,571,24,539301,-30,-2,0,-15,-32,12
2020-05-18,Sutter,California,06101,40,2,95872,-8,0,NA,-13,-34,12
2020-05-18,Tehama,California,06103,2,1,63373,-26,4,NA,0,-29,11
2020-05-18,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,-23,NA
2020-05-18,Tulare,California,06107,1436,67,460477,-28,0,-11,-10,-32,12
2020-05-18,Tuolumne,California,06109,2,0,53932,-29,3,-77,NA,-29,12
2020-05-18,Ventura,California,06111,838,25,848112,-44,-16,-18,-33,-41,17
2020-05-18,Yolo,California,06113,184,22,214977,-44,-11,-8,-38,-45,18
2020-05-18,Yuba,California,06115,28,1,75493,-9,1,NA,1,-33,12
2020-05-19,Alameda,California,06001,2543,88,1643700,-51,-13,16,-66,-58,25
2020-05-19,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-19,Amador,California,06005,8,0,37829,-15,3,NA,NA,-29,NA
2020-05-19,Butte,California,06007,26,0,227075,-27,2,2,NA,-33,10
2020-05-19,Calaveras,California,06009,13,0,45235,-40,19,NA,NA,-29,10
2020-05-19,Colusa,California,06011,3,0,21464,NA,NA,NA,-17,-27,NA
2020-05-19,Contra Costa,California,06013,1192,33,1133247,-44,-8,16,-57,-49,20
2020-05-19,Del Norte,California,06015,14,0,27424,-5,10,NA,NA,-24,NA
2020-05-19,El Dorado,California,06017,67,0,186661,-40,-2,9,-30,-44,15
2020-05-19,Fresno,California,06019,1287,17,978130,-34,4,-20,-29,-38,12
2020-05-19,Glenn,California,06021,12,0,27897,-16,16,NA,17,-34,NA
2020-05-19,Humboldt,California,06023,86,0,135768,-43,-5,23,-53,-37,12
2020-05-19,Imperial,California,06025,902,17,180216,-44,-20,-54,-41,-40,16
2020-05-19,Inyo,California,06027,20,1,18085,-32,NA,-35,NA,-27,NA
2020-05-19,Kern,California,06029,1596,26,883053,-26,1,20,-12,-37,12
2020-05-19,Kings,California,06031,416,2,150075,-20,0,0,-27,-32,10
2020-05-19,Lake,California,06033,11,0,64148,-17,5,NA,-17,-28,9
2020-05-19,Los Angeles,California,06037,39573,1913,10098052,-42,-13,-13,-44,-44,19
2020-05-19,Madera,California,06039,81,2,155013,-36,4,-12,19,-33,10
2020-05-19,Marin,California,06041,336,14,260295,-52,-21,-9,-49,-52,22
2020-05-19,Mariposa,California,06043,15,1,17540,NA,-16,-51,NA,-32,NA
2020-05-19,Mendocino,California,06045,15,0,87422,-35,1,-16,-21,-29,10
2020-05-19,Merced,California,06047,222,6,269075,-20,-5,24,-16,-33,10
2020-05-19,Mono,California,06051,34,1,14174,NA,NA,NA,NA,-48,NA
2020-05-19,Monterey,California,06053,345,8,433212,-43,-3,-7,-9,-36,11
2020-05-19,Napa,California,06055,93,3,140530,-41,-14,54,-4,-39,14
2020-05-19,Nevada,California,06057,41,1,99092,-43,-4,3,-47,-34,12
2020-05-19,Orange,California,06059,4558,88,3164182,-44,-9,-4,-46,-45,21
2020-05-19,Placer,California,06061,177,9,380077,-38,2,22,-21,-45,16
2020-05-19,Plumas,California,06063,5,0,18699,NA,NA,NA,NA,-14,NA
2020-05-19,Riverside,California,06065,6053,270,2383286,-38,-5,-26,-33,-39,14
2020-05-19,Sacramento,California,06067,1249,56,1510023,-37,-3,21,-48,-45,16
2020-05-19,San Benito,California,06069,63,2,59416,-24,-12,NA,NA,-33,15
2020-05-19,San Bernardino,California,06071,3707,157,2135413,-34,-2,-9,-28,-36,14
2020-05-19,San Diego,California,06073,6089,242,3302833,-46,-12,-20,-53,-47,20
2020-05-19,San Francisco,California,06075,2186,36,870044,-67,-28,-20,-72,-72,32
2020-05-19,San Joaquin,California,06077,709,33,732212,-29,0,4,-24,-35,13
2020-05-19,San Luis Obispo,California,06079,247,1,281455,-44,-4,6,-42,-39,15
2020-05-19,San Mateo,California,06081,1701,68,765935,-50,-14,-44,-76,-61,29
2020-05-19,Santa Barbara,California,06083,1509,11,443738,-43,-9,-5,-42,-42,14
2020-05-19,Santa Clara,California,06085,2483,138,1922200,-56,-16,18,-68,-66,29
2020-05-19,Santa Cruz,California,06087,165,3,273765,-48,-15,0,-63,-46,18
2020-05-19,Shasta,California,06089,34,4,179085,-23,12,91,-12,-26,8
2020-05-19,Siskiyou,California,06093,6,0,43540,-13,14,NA,6,-25,5
2020-05-19,Solano,California,06095,435,16,438530,-39,-3,0,-32,-37,15
2020-05-19,Sonoma,California,06097,411,4,501317,-43,-10,-1,-40,-37,16
2020-05-19,Stanislaus,California,06099,593,26,539301,-28,2,17,-12,-32,11
2020-05-19,Sutter,California,06101,40,2,95872,-8,4,NA,-2,-33,9
2020-05-19,Tehama,California,06103,2,1,63373,-24,19,NA,0,-27,8
2020-05-19,Trinity,California,06105,2,0,12862,NA,NA,NA,NA,-25,NA
2020-05-19,Tulare,California,06107,1539,71,460477,-28,4,-10,-7,-34,10
2020-05-19,Tuolumne,California,06109,2,0,53932,-21,13,-62,NA,-29,11
2020-05-19,Ventura,California,06111,850,28,848112,-42,-10,-12,-27,-41,17
2020-05-19,Yolo,California,06113,185,22,214977,-42,-8,24,-30,-46,18
2020-05-19,Yuba,California,06115,28,1,75493,-7,3,NA,-15,-32,10
2020-05-20,Alameda,California,06001,2581,88,1643700,-50,-14,19,-65,-57,25
2020-05-20,Alpine,California,06003,2,0,1146,NA,NA,NA,NA,NA,NA
2020-05-20,Amador,California,06005,9,0,37829,-14,5,NA,NA,-31,NA
2020-05-20,Butte,California,06007,30,0,227075,-26,4,-4,NA,-34,10
2020-05-20,Calaveras,California,06009,13,0,45235,-34,24,NA,NA,-30,9
2020-05-20,Colusa,California,06011,4,0,21464,-34,NA,NA,-15,-28,NA
2020-05-20,Contra Costa,California,06013,1209,33,1133247,-44,-7,14,-56,-49,20
2020-05-20,Del Norte,California,06015,15,0,27424,-3,6,NA,NA,-26,NA
2020-05-20,El Dorado,California,06017,67,0,186661,-38,1,34,-33,-42,14
2020-05-20,Fresno,California,06019,1338,20,978130,-33,5,-17,-26,-37,12
2020-05-20,Glenn,California,06021,12,0,27897,-10,18,NA,-5,-33,NA
2020-05-20,Humboldt,California,06023,88,0,135768,-41,-10,26,-48,-36,12
2020-05-20,Imperial,California,06025,1012,18,180216,-45,-18,-50,-35,-40,15
2020-05-20,Inyo,California,06027,20,1,18085,-30,NA,-16,NA,-32,NA
2020-05-20,Kern,California,06029,1615,26,883053,-25,2,24,-10,-36,11
2020-05-20,Kings,California,06031,416,2,150075,-18,2,-5,-21,-32,9
2020-05-20,Lake,California,06033,12,0,64148,-16,13,20,-17,-29,9
2020-05-20,Los Angeles,California,06037,40857,1970,10098052,-42,-11,-10,-43,-44,19
2020-05-20,Madera,California,06039,82,2,155013,-37,11,-2,13,-33,10
2020-05-20,Marin,California,06041,343,14,260295,-51,-20,-6,-45,-52,22
2020-05-20,Mariposa,California,06043,15,1,17540,NA,NA,-39,NA,-35,NA
2020-05-20,Mendocino,California,06045,15,0,87422,-33,3,-1,-26,-29,10
2020-05-20,Merced,California,06047,222,6,269075,-18,-4,19,-13,-33,10
2020-05-20,Mono,California,06051,34,1,14174,NA,NA,NA,NA,-39,NA
2020-05-20,Monterey,California,06053,350,8,433212,-42,-3,-12,-14,-37,12
